iter	Logloss
221	0.0005938833254
222	0.0005938833254
223	0.0005938755018
224	0.0005938755018
225	0.0005938755018
226	0.0005938801208
227	0.0005938821169
228	0.0005938821169
229	0.0005938756439
230	0.0005938756439
231	0.0005938756439
232	0.0005938756439
233	0.0005938756439
234	0.0005938713689
235	0.0005938713689
236	0.0005938690326
237	0.000593870842
238	0.0005938669047
239	0.0005938669047
240	0.0005938669047
241	0.0005938685612
242	0.0005938685612
243	0.0005938685612
244	0.0005938685612
245	0.0005938692939
246	0.0005938692939
247	0.0005938682088
248	0.0005938682088
249	0.0005938682088
250	0.0005938627106
251	0.0005938627106
252	0.0005938627106
253	0.0005938627106
254	0.0005938627106
255	0.0005938691071
256	0.0005938595206
257	0.0005938595206
258	0.0005938593168
259	0.0005938552902
260	0.0005938552902
261	0.000593852831
262	0.0005938540542
263	0.0005938471078
264	0.0005938505609
265	0.0005938448779
266	0.000593842922
267	0.000593842922
268	0.0005938440943
269	0.0005938474837
270	0.0005938474837
271	0.0005938366465
272	0.0005938366465
273	0.0005938402755
274	0.0005938384598
275	0.0005938337452
276	0.000593829604
277	0.000593829604
278	0.000593829604
279	0.000593829604
280	0.0005938315555
281	0.0005938315555
282	0.000593830171
283	0.0005938352042
284	0.0005938352042
285	0.0005938231246
286	0.0005938231246
287	0.0005938231246
288	0.0005938262146
289	0.0005938262146
290	0.0005938262146
291	0.000593824711
292	0.0005938214171
293	0.0005938175308
294	0.0005938169192
295	0.0005938174734
296	0.0005938174734
297	0.0005938174734
298	0.0005938174734
299	0.0005938143325
300	0.0005938097644
301	0.0005938133131
302	0.0005938133131
303	0.0005938041897
304	0.0005938041897
305	0.0005938041897
306	0.0005938041897
307	0.000593811765
308	0.000593811765
309	0.000593811765
310	0.000593811765
311	0.000593811765
312	0.000593811765
313	0.000593811765
314	0.000593811765
315	0.0005938080609
316	0.0005938080609
317	0.0005938073366
318	0.0005938063299
319	0.000593805833
320	0.0005938023289
321	0.0005937994874
322	0.0005937984107
323	0.0005937984107
324	0.0005937984107
325	0.0005937984107
326	0.0005937984107
327	0.0005937887477
328	0.0005937887477
329	0.000593792959
330	0.000593792959
331	0.000593792959
332	0.0005937905782
333	0.0005937887643
334	0.0005937871397
335	0.0005937846231
336	0.0005937846231
337	0.0005937846231
338	0.0005937869167
339	0.0005937869167
340	0.0005937810553
341	0.0005937810553
342	0.0005937773773
343	0.000593785494
344	0.0005937788044
345	0.0005937788044
346	0.0005937788044
347	0.0005937788044
348	0.000593767211
349	0.0005937704347
350	0.0005937704347
351	0.0005937704347
352	0.0005937737732
353	0.0005937562949
354	0.0005937638127
355	0.0005937589197
356	0.0005937601685
357	0.0005937580513
358	0.0005937580513
359	0.0005937571128
360	0.000593749493
361	0.000593749493
362	0.0005937536852
363	0.0005937514298
364	0.0005937473205
365	0.0005937452665
366	0.0005937452665
367	0.0005937452665
368	0.0005937434508
369	0.0005937419536
370	0.0005937378143
371	0.0005937414478
372	0.000593733554
373	0.000593733554
374	0.0005937371792
375	0.0005937371792
376	0.0005937280685
377	0.0005937332992
378	0.0005937218229
379	0.0005937302518
380	0.0005937237489
381	0.0005937243287
382	0.0005937155557
383	0.0005937088661
384	0.0005937088661
385	0.0005937088661
386	0.0005937048479
387	0.0005937115574
388	0.0005937045747
389	0.0005937009177
390	0.0005936937885
391	0.0005936957954
392	0.0005936910342
393	0.0005936875855
394	0.0005936888024
395	0.0005936883564
396	0.0005936853429
397	0.0005936812973
398	0.0005936812973
399	0.0005936813482
400	0.0005936821701
401	0.0005936747963
402	0.0005936764082
403	0.0005936733246
404	0.0005936665732
405	0.0005936707908
406	0.0005936658023
407	0.0005936629799
408	0.0005936640694
409	0.0005936578958
410	0.0005936517859
411	0.0005936517859
412	0.0005936530474
413	0.0005936530474
414	0.0005936530474
415	0.0005936488699
416	0.0005936375294
417	0.000593630158
418	0.000593630158
419	0.000593630158
420	0.000593630158
421	0.000593630158
422	0.0005936294063
423	0.0005936294063
424	0.0005936258958
425	0.0005936242476
426	0.0005936304722
427	0.0005936228504
428	0.0005936261825
429	0.0005936162755
430	0.0005936162755
431	0.0005936143068
432	0.000593617435
433	0.0005936158613
434	0.0005936127096
435	0.0005936078676
436	0.0005936078676
437	0.0005936078676
438	0.0005936140412
439	0.0005936140412
440	0.0005936125866
441	0.0005936050432
442	0.0005936071839
443	0.0005936071839
444	0.0005936073623
445	0.0005936045399
446	0.0005936065914
447	0.0005936065914
448	0.0005936065914
449	0.000593611478
450	0.000593611478
451	0.0005936069947
452	0.0005936078676
453	0.0005936078676
454	0.0005936078676
455	0.0005936041743
456	0.0005936017298
457	0.0005936017298
458	0.0005935957473
459	0.0005935960531
460	0.0005935960531
461	0.0005935960531
462	0.0005935960531
463	0.0005935935767
464	0.0005935935767
465	0.000593592379
466	0.0005935921879
467	0.0005935915826
468	0.0005935915826
469	0.0005935926402
470	0.0005935926402
471	0.0005935926402
472	0.0005935933964
473	0.0005935933964
474	0.0005935941992
475	0.0005935941992
476	0.0005935941992
477	0.0005935904868
478	0.0005935904868
479	0.0005935875051
480	0.0005935875051
481	0.0005935849229
482	0.0005935827248
483	0.0005935790105
484	0.0005935790105
485	0.0005935784626
486	0.0005935739239
487	0.0005935752236
488	0.0005935714902
489	0.0005935714902
490	0.0005935679861
491	0.000593568706
492	0.000593568706
493	0.0005935692985
494	0.0005935692985
495	0.0005935692985
496	0.0005935679179
497	0.0005935592596
498	0.0005935554943
499	0.0005935550866
500	0.0005935502745
501	0.0005935502745
502	0.0005935502745
503	0.0005935472056
504	0.0005935472056
505	0.0005935472056
506	0.0005935472056
507	0.0005935473413
508	0.0005935473413
509	0.0005935473413
510	0.0005935473413
511	0.0005935473413
512	0.0005935454555
513	0.0005935454555
514	0.0005935437926
515	0.0005935487939
516	0.0005935469527
517	0.0005935469527
518	0.0005935469527
519	0.0005935469527
520	0.0005935411403
521	0.0005935405649
522	0.0005935448909
523	0.0005935374304
524	0.0005935390295
525	0.0005935296067
526	0.0005935225539
527	0.000593517782
528	0.000593516718
529	0.0005935203897
530	0.0005935203897
531	0.000593509922
532	0.0005935184656
533	0.0005935125278
534	0.0005935125278
535	0.0005935125278
536	0.0005935154075
537	0.000593512738
538	0.000593512738
539	0.000593512738
540	0.0005935079087
541	0.0005935123685
542	0.0005935026825
543	0.0005935027482
544	0.0005935027482
545	0.0005935002718
546	0.0005934979164
547	0.0005934966549
548	0.0005934965824
549	0.0005934965824
550	0.0005934951553
551	0.0005934906147
552	0.0005934972469
553	0.0005934837339
554	0.0005934905382
555	0.0005934906911
556	0.0005934827018
557	0.0005934827655
558	0.0005934808287
559	0.0005934808287
560	0.0005934868685
561	0.000593486141
562	0.0005934804791
563	0.0005934732822
564	0.0005934747093
565	0.0005934723731
566	0.0005934664798
567	0.0005934680261
568	0.0005934648851
569	0.0005934583058
570	0.0005934525527
571	0.0005934499552
572	0.0005934445717
573	0.0005934439537
574	0.0005934459453
575	0.0005934390136
576	0.000593435312
577	0.0005934273903
578	0.0005934234701
579	0.0005934236931
580	0.0005934246086
581	0.0005934295016
582	0.0005934167785
583	0.0005934155979
584	0.0005934088848
585	0.0005934098659
586	0.000593408305
587	0.0005934135038
588	0.000593411688
589	0.0005934128834
590	0.0005934096787
591	0.0005934034669
592	0.0005933989052
593	0.0005934011486
594	0.0005933975891
595	0.0005933973216
596	0.0005934009786
597	0.0005934027561
598	0.0005933998764
599	0.0005934007938
600	0.000593401845
601	0.0005933991456
602	0.0005933921948
603	0.0005933926535
604	0.0005933851038
605	0.0005933851038
606	0.0005933875949
607	0.0005933912646
608	0.0005933864035
609	0.0005933912009
610	0.0005933858619
611	0.0005933904918
612	0.0005933843246
613	0.0005933783803
614	0.000593372691
615	0.0005933747807
616	0.0005933753604
617	0.0005933711046
618	0.0005933718456
619	0.000593362856
620	0.0005933643532
621	0.0005933661753
622	0.0005933553572
623	0.0005933578037
624	0.0005933555611
625	0.0005933564594
626	0.0005933541658
627	0.0005933481897
628	0.0005933488504
629	0.0005933459898
630	0.0005933495385
631	0.000593350354
632	0.0005933444097
633	0.0005933484108
634	0.0005933368282
635	0.0005933368282
636	0.0005933368282
637	0.0005933368282
638	0.0005933368282
639	0.0005933368282
640	0.0005933398608
641	0.0005933343856
642	0.0005933335764
643	0.0005933324571
644	0.0005933332216
645	0.000593334362
646	0.0005933297749
647	0.0005933297749
648	0.0005933255572
649	0.0005933255572
650	0.0005933227412
651	0.0005933227412
652	0.0005933233018
653	0.0005933228176
654	0.0005933228176
655	0.0005933217983
656	0.0005933194027
657	0.0005933194027
658	0.0005933194027
659	0.0005933194027
660	0.0005933194027
661	0.0005933135095
662	0.0005933122162
663	0.0005933122162
664	0.0005933122162
665	0.000593313535
666	0.000593313535
667	0.000593313535
668	0.000593313535
669	0.000593313535
670	0.000593313535
671	0.000593313535
672	0.0005933098481
673	0.0005933098481
674	0.0005933098481
675	0.0005933027698
676	0.0005933016103
677	0.0005933016103
678	0.0005933024258
679	0.0005933024258
680	0.0005933024258
681	0.0005933024258
682	0.0005933024258
683	0.0005933024258
684	0.0005932950162
685	0.0005932959081
686	0.0005932959081
687	0.0005932951946
688	0.0005932951946
689	0.0005932951946
690	0.0005932923722
691	0.0005932942816
692	0.0005932898537
693	0.0005932898537
694	0.0005932898537
695	0.0005932898537
696	0.0005932898537
697	0.0005932898537
698	0.0005932898537
699	0.000593285515
700	0.000593285515
701	0.000593285515
702	0.000593285515
703	0.0005932756672
704	0.0005932756672
705	0.0005932756672
706	0.0005932739215
707	0.0005932739215
708	0.0005932739215
709	0.000593277037
710	0.000593277037
711	0.0005932740299
712	0.0005932740299
713	0.0005932740299
714	0.0005932740299
715	0.0005932740299
716	0.0005932740299
717	0.0005932740299
718	0.0005932658303
719	0.0005932733673
720	0.0005932701308
721	0.0005932747944
722	0.0005932653436
723	0.0005932639038
724	0.0005932662738
725	0.0005932638146
726	0.0005932638146
727	0.0005932638146
728	0.0005932655921
729	0.000593258877
730	0.000593254846
731	0.000593254846
732	0.0005932493243
733	0.0005932512165
734	0.0005932512165
735	0.0005932512165
736	0.0005932512165
737	0.0005932551156
738	0.0005932511082
739	0.0005932511082
740	0.0005932521594
741	0.0005932521594
742	0.0005932521594
743	0.0005932521594
744	0.0005932521594
745	0.0005932521594
746	0.0005932437388
747	0.0005932325766
748	0.0005932325766
749	0.0005932325766
750	0.0005932275033
751	0.0005932248574
752	0.0005932248574
753	0.0005932248574
754	0.0005932248574
755	0.0005932248574
756	0.0005932248574
757	0.0005932204481
758	0.0005932204481
759	0.0005932137687
760	0.0005932137687
761	0.0005932137687
762	0.0005932137687
763	0.0005932137687
764	0.0005932137687
765	0.0005932137687
766	0.0005932137687
767	0.0005932137687
768	0.0005932137687
769	0.0005932137687
770	0.0005932137687
771	0.0005932137687
772	0.0005932137687
773	0.0005932137687
774	0.0005932137687
775	0.0005932112413
776	0.0005932112413
777	0.0005932112413
778	0.0005932112413
779	0.0005932112413
780	0.0005932112413
781	0.0005932108164
782	0.0005932080705
783	0.0005932080705
784	0.0005932023684
785	0.0005932023684
786	0.0005932023684
787	0.0005932023684
788	0.0005932023684
789	0.0005931972397
790	0.0005931972397
791	0.0005931972397
792	0.0005931985394
793	0.0005931985394
794	0.0005931985394
795	0.0005932050315
796	0.0005931952137
797	0.0005931952137
798	0.0005932031756
799	0.0005931944918
800	0.0005931944918
801	0.0005931944918
802	0.0005931944918
803	0.000593194186
804	0.0005932008055
805	0.0005932008055
806	0.0005932008055
807	0.0005931930583
808	0.0005931930583
809	0.0005931920281
810	0.0005931920281
811	0.0005931999983
812	0.0005931999983
813	0.0005931999983
814	0.0005931999983
815	0.0005931999983
816	0.0005931999983
817	0.0005931999983
818	0.0005931999983
819	0.0005931999983
820	0.0005931999983
821	0.0005931999983
822	0.0005931950181
823	0.0005931980699
824	0.0005931999047
825	0.0005931899678
826	0.0005931899678
827	0.0005931899678
828	0.0005931920428
829	0.0005931926162
830	0.0005931849626
831	0.0005931814521
832	0.0005931814521
833	0.0005931816879
834	0.0005931816879
835	0.0005931828219
836	0.0005931828219
837	0.0005931828219
838	0.0005931820701
839	0.0005931805411
840	0.0005931742038
841	0.0005931770536
842	0.0005931770536
843	0.0005931770536
844	0.0005931770536
845	0.0005931770536
846	0.0005931770536
847	0.0005931770536
848	0.0005931639674
849	0.0005931631838
850	0.0005931631838
851	0.0005931668344
852	0.0005931632029
853	0.0005931632029
854	0.000593167102
855	0.000593167102
856	0.0005931670574
857	0.0005931606162
858	0.0005931614337
859	0.000593162604
860	0.0005931614445
861	0.0005931614445
862	0.0005931614445
863	0.0005931625677
864	0.0005931601404
865	0.0005931601404
866	0.000593161939
867	0.0005931587662
868	0.0005931522677
869	0.0005931522677
870	0.0005931522677
871	0.0005931461852
872	0.0005931461852
873	0.0005931504347
874	0.0005931478309
875	0.0005931443396
876	0.0005931443396
877	0.0005931443396
878	0.0005931443396
879	0.0005931443396
880	0.0005931468179
881	0.000593145824
882	0.000593145824
883	0.0005931436324
884	0.000593137204
885	0.000593137204
886	0.000593137204
887	0.0005931341478
888	0.00059313525
889	0.00059313525
890	0.0005931258972
891	0.000593124897
892	0.000593124897
893	0.000593124897
894	0.000593124897
895	0.0005931255341
896	0.0005931228793
897	0.0005931228793
898	0.0005931228793
899	0.0005931228793
900	0.0005931197256
901	0.0005931208979
902	0.0005931169478
903	0.0005931169478
904	0.0005931169478
905	0.0005931169478
906	0.0005931169478
907	0.0005931190802
908	0.0005931190802
909	0.0005931190802
910	0.0005931170032
911	0.0005931170032
912	0.0005931159265
913	0.0005931159265
914	0.0005931159265
915	0.0005931159265
916	0.0005931147307
917	0.0005931148434
918	0.0005931087718
919	0.0005931104856
920	0.0005931104856
921	0.0005931104856
922	0.0005931104856
923	0.0005931104856
924	0.0005931001644
925	0.0005931001644
926	0.0005931070516
927	0.0005930982002
928	0.0005931072471
929	0.0005931072471
930	0.0005931072471
931	0.0005931072471
932	0.0005931072471
933	0.0005931021057
934	0.0005931021057
935	0.0005930996528
936	0.0005930936532
937	0.0005930898389
938	0.0005930928142
939	0.000593095987
940	0.000593095987
941	0.000593095987
942	0.0005930929798
943	0.0005930929798
944	0.0005930929798
945	0.0005930926676
946	0.0005930870165
947	0.0005930902912
948	0.0005930800828
949	0.0005930821853
950	0.0005930789316
951	0.0005930717788
952	0.0005930732187
953	0.0005930692877
954	0.0005930657454
955	0.0005930652867
956	0.0005930659831
957	0.0005930712838
958	0.0005930661169
959	0.0005930625109
960	0.0005930625109
961	0.0005930665609
962	0.0005930640507
963	0.0005930640507
964	0.000593056724
965	0.000593059489
966	0.000593059489
967	0.000593059489
968	0.000593059489
969	0.0005930528484
970	0.0005930523407
971	0.0005930523279
972	0.0005930523279
973	0.0005930536595
974	0.0005930482313
975	0.0005930491487
976	0.0005930371711
977	0.0005930371711
978	0.0005930405306
979	0.0005930263422
980	0.0005930303771
981	0.0005930274547
982	0.0005930206969
983	0.000593018397
984	0.000593018397
985	0.0005930154981
986	0.0005930108664
987	0.0005930001757
988	0.0005930041194
989	0.0005930041194
990	0.0005930041194
991	0.0005930041194
992	0.0005929970093
993	0.0005929970093
994	0.0005930096622
995	0.0005930131899
996	0.0005930131899
997	0.0005930210709
998	0.0005930210709
999	0.0005929956439
7.671384806e-05
997	7.671384806e-05
998	7.671384806e-05
999	7.671384806e-05
006739696245
